no,content_id,title,content_type_id,area_code,si_gun_gu_code,first_image1,first_image2,map_level,latitude,longitude,tel,addr1,addr2,homepage,overview
12967,130785,인천광역시 미추홀도서관,14,2,4.0,,,6,37.4471219348,126.7248641582,,인천광역시 남동구 인주대로776번길 53 인천광역시미추홀도서관,,,
12950,2833492,아트플러그 연수,14,2,8.0,http://tong.visitkorea.or.kr/cms/resource/81/2833481_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/81/2833481_image3_1.JPG,6,37.4167547711,126.654263104,,인천광역시 연수구 청량로101번길 33,,,
12946,130076,송암미술관,14,2,3.0,,,6,37.4346135777,126.6412304639,,인천광역시 미추홀구 비류대로55번길 68 송암미술관,,,
12927,1207259,녹청자박물관,14,2,7.0,http://tong.visitkorea.or.kr/cms/resource/69/3309069_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3309069_image3_1.jpg,6,37.5585049971,126.656383968,,인천광역시 서구 도요지로 54 (경서동),,,
12977,2465032,인천동구청소년수련관,14,2,5.0,http://tong.visitkorea.or.kr/cms/resource/74/2461974_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2461974_image3_1.jpg,6,37.4760504522,126.6425597485,,인천광역시 동구 솔빛로 82,(송림동),,
12945,2465132,송도해돋이도서관,14,2,8.0,http://tong.visitkorea.or.kr/cms/resource/20/2464720_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2464720_image3_1.jpg,6,37.3857834511,126.6590274163,,인천광역시 연수구 해돋이로 7,,,
12918,2657495,강화전쟁박물관,14,2,1.0,,,6,37.7336321177,126.5160613555,,인천광역시 강화군 강화읍 해안동로1366번길 18,,,
12954,2638436,영종역사관,14,2,10.0,http://tong.visitkorea.or.kr/cms/resource/42/2638942_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/42/2638942_image2_1.JPG,6,37.48912279,126.5777264136,,인천광역시 중구 구읍로 63,,,
12979,130060,인천상륙작전기념관,14,2,8.0,http://tong.visitkorea.or.kr/cms/resource/97/3037297_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/3037297_image3_1.jpg,6,37.4195266575,126.6535047631,,인천광역시 연수구 청량로 138 인천상륙작전기념관,,,
12980,130291,인천서구문화회관,14,2,7.0,,,6,37.5158048243,126.6799218995,,인천광역시 서구 서달로 190,(가정동),,
12938,130911,부평역사박물관,14,2,6.0,,,6,37.5121201677,126.7378611598,,인천광역시 부평구 굴포로 151,(삼산동),,
12930,2657501,도솔미술관,14,2,1.0,,,6,37.6419954089,126.5064925675,,인천광역시 강화군 길상면 길상로210번길 52-71,,,
13035,506809,소래포구 축제,15,2,4.0,http://tong.visitkorea.or.kr/cms/resource/40/3338840_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/3338840_image3_1.jpg,6,37.397980675,126.7393253184,032-453-2142,인천광역시 남동구 장도로 86-17,해오름광장,,
13065,3304387,1883 상상플랫폼 야시장,15,2,10.0,http://tong.visitkorea.or.kr/cms/resource/86/3304386_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/3304386_image3_1.jpg,6,37.4761360618,126.6146650689,032-899-7300,인천광역시 중구 월미로 33 (북성동1가),,,
13064,1621746,화도진 축제,15,2,5.0,http://tong.visitkorea.or.kr/cms/resource/61/3304961_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/3304961_image3_1.jpg,6,37.4765252097,126.6319301493,032-770-6923,인천광역시 동구 화도진로 53 (송현동),,,
13028,1266642,부평풍물대축제,15,2,6.0,http://tong.visitkorea.or.kr/cms/resource/00/3343900_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/3343900_image3_1.jpg,6,37.4968022399,126.7229990543,032-509-7516~7517,인천광역시 부평구 부평대로 60 (부평동),"부평대로, 신트리공원",,
13060,3011126,제2회 세계를 품은 인천교육 한마당,15,2,8.0,http://tong.visitkorea.or.kr/cms/resource/22/3011122_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/3011122_image3_1.jpg,6,37.3900244069,126.6466173186,032-561-7243,인천광역시 연수구 센트럴로 123 (송도동),,,
13021,3116234,고고축제,15,2,10.0,http://tong.visitkorea.or.kr/cms/resource/32/3116232_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/3116232_image3_1.jpg,6,37.4757919043,126.6287026869,032-777-9891,인천광역시 중구 우현로67번길 57 (전동),,,
13033,2978145,생물사랑 어린이 축제,15,2,7.0,http://tong.visitkorea.or.kr/cms/resource/28/3115728_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/28/3115728_image3_1.png,6,37.5614876375,126.6368245602,032-590-7000,인천광역시 서구 환경로 42,,,
13068,3015936,BBAF2023(부평부천아트페어),15,2,6.0,http://tong.visitkorea.or.kr/cms/resource/08/3015908_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/3015908_image3_1.jpg,6,37.4897693666,126.7027927603,000-0000-0000,인천광역시 부평구 화랑로 65 (산곡동),,,
13019,2605336,강화문화재야행,15,2,1.0,http://tong.visitkorea.or.kr/cms/resource/77/2681577_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2681577_image2_1.jpg,6,37.7487798121,126.485510954,032-930-3515,인천광역시 강화군 강화읍 관청리 405,인천 강화군 강화읍 관청리 405,,
13048,2043285,인천과학대제전,15,2,7.0,http://tong.visitkorea.or.kr/cms/resource/52/3020152_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/3020152_image3_1.jpg,6,37.5481230092,126.664152993,032-561-7243,인천광역시 서구 봉수대로 806 (연희동),,,
13029,3021261,부평향교 밤마실,15,2,2.0,http://tong.visitkorea.or.kr/cms/resource/04/3021804_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/04/3021804_image3_1.png,6,37.5395472304,126.7207175131,032-450-5753,인천광역시 계양구 향교로 19 (계산동),,,
13024,2560781,동인천 낭만축제,15,2,5.0,http://tong.visitkorea.or.kr/cms/resource/40/3013740_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/3013740_image3_1.jpg,6,37.4766807577,126.6325328678,032-899-7424,인천광역시 동구 송현동 70-10,동인천역 북광장,,
13042,2849159,연수 능허대 문화축제,15,2,8.0,http://tong.visitkorea.or.kr/cms/resource/88/2856688_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2856688_image3_1.jpg,6,37.4052529114,126.6305766927,032-749-7330,인천광역시 연수구 센트럴로 350 (송도동),송도달빛축제공원,,
13022,2997766,달빛가득 부평도호부,15,2,2.0,http://tong.visitkorea.or.kr/cms/resource/53/2997753_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/53/2997753_image3_1.png,6,37.5417359395,126.7249448437,032-450-5754,인천광역시 계양구 어사대로 20,부평도호부관아 (부평초등학교 내),,
13050,527212,인천대공원 범시민 벚꽃축제,15,2,4.0,http://tong.visitkorea.or.kr/cms/resource/16/3111916_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/3111916_image3_1.jpg,6,37.4570186565,126.7615022096,1544-7056,인천광역시 남동구 장수동,산79 (어울큰마당),,
13020,3329992,계양아라온워터축제,15,2,2.0,http://tong.visitkorea.or.kr/cms/resource/86/3329986_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/3329986_image3_1.jpg,6,37.5747323349,126.7380649442,032-450-4103,인천광역시 계양구 장기동,109-1 계양아라온,,
13053,3113152,인천어린이과학관 과학축전,15,2,2.0,http://tong.visitkorea.or.kr/cms/resource/50/3113150_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/50/3113150_image3_1.png,6,37.5516211679,126.739954308,032-456-2543,인천광역시 계양구 방축로 21 (방축동),,,
13040,2989846,신송도해변축제,15,2,8.0,http://tong.visitkorea.or.kr/cms/resource/44/2989844_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2989844_image3_1.jpg,6,37.3990651932,126.6562495239,032-749-7331~6,인천광역시 연수구 아암대로 764 (송도동),,,
13061,3315407,제물포 웨이브 마켓,15,2,10.0,http://tong.visitkorea.or.kr/cms/resource/01/3315401_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/3315401_image3_1.jpg,6,37.4761360618,126.6146650689,010-2068-6503,인천광역시 중구 월미로 33 (북성동1가),,,
13049,1129018,인천국제디자인페어,15,2,8.0,http://tong.visitkorea.or.kr/cms/resource/01/3017601_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/3017601_image3_1.jpg,6,37.3900244069,126.6466173186,070-4895-0879,인천광역시 연수구 센트럴로 123 (송도동),,,
13066,3343389,2024 인천낚시박람회,15,2,8.0,http://tong.visitkorea.or.kr/cms/resource/88/3343388_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/3343388_image3_1.jpg,6,37.3900244069,126.6466173186,02-2284-0019,인천광역시 연수구 센트럴로 123 (송도동),송도컨벤시아 전시장,,
13031,3012714,"빛의 정원, 송도",15,2,8.0,http://tong.visitkorea.or.kr/cms/resource/98/3012698_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/3012698_image3_1.jpg,6,37.3904159745,126.6435814732,032-899-7429,인천광역시 연수구 컨벤시아대로 160 (송도동),송도 센트럴파크,,
13025,3062259,만수천 빛의거리,15,2,4.0,http://tong.visitkorea.or.kr/cms/resource/92/3099892_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3099892_image3_1.jpg,6,37.4515936663,126.7265083278,032-453-2142,인천광역시 남동구 만수동,1003 일원,,
13032,1398149,삼랑성역사문화축제,15,2,1.0,http://tong.visitkorea.or.kr/cms/resource/44/2857144_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/44/2857144_image3_1.JPG,6,37.6321461675,126.4843809763,032-937-0125,인천광역시 강화군 길상면 전등사로 37-41,,,
13046,2872078,인천 영화 주간 2023,15,2,8.0,http://tong.visitkorea.or.kr/cms/resource/54/3020654_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/3020654_image3_1.jpg,6,37.4060509763,126.6836357236,070-4260-6412,인천광역시 연수구 청능대로 210 스퀘어원,,,
13052,2820560,인천아트북페어,15,2,10.0,http://tong.visitkorea.or.kr/cms/resource/56/3330756_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/3330756_image3_1.jpg,6,37.4726060191,126.6205007453,032-440-7872,인천광역시 중구 제물량로218번길 3 (해안동1가),,,
13041,3326715,십리 for you 칠링의 밤,15,2,9.0,http://tong.visitkorea.or.kr/cms/resource/85/3326685_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/3326685_image3_1.jpg,6,37.2815203049,126.4864848933,032-899-7444,인천광역시 옹진군 영흥면 영흥북로 382,,,
13027,2562080,뮤직 플로우 페스티벌,15,2,6.0,http://tong.visitkorea.or.kr/cms/resource/59/3342359_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/3342359_image3_1.jpg,6,37.4822897181,126.7049455502,032-500-2163,인천광역시 부평구 아트센터로 166 (십정동),,,
13016,2986679,가족의 달 어린이 축제,15,2,10.0,http://tong.visitkorea.or.kr/cms/resource/08/3304508_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/3304508_image3_1.jpg,6,37.48912279,126.5777264136,032-777-9891,인천광역시 중구 구읍로 63 (중산동),,,
13063,2615209,청라 뮤직&와인 페스티벌,15,2,7.0,http://tong.visitkorea.or.kr/cms/resource/07/2615207_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2615207_image2_1.jpg,6,37.5245724365,126.6339480738,032-510-6053,인천광역시 서구 청라대로 26 (청라동),,,
13043,2987482,응신에게 효(孝)를 묻다,15,2,2.0,http://tong.visitkorea.or.kr/cms/resource/79/3115779_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/3115779_image3_1.jpg,6,37.5395472304,126.7207175131,032-450-5754,인천광역시 계양구 향교로 19 부평향교(지정문화재),,,
13047,2408959,인천개항장 문화유산 야행,15,2,10.0,http://tong.visitkorea.or.kr/cms/resource/67/3113867_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/3113867_image3_1.jpg,6,37.4735225945,126.6213645301,02-6961-5434,인천광역시 중구 신포로27번길 80 (관동1가),,,
13056,561027,인천펜타포트 락 페스티벌,15,2,8.0,http://tong.visitkorea.or.kr/cms/resource/33/2953133_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2953133_image3_1.jpg,6,37.4078332011,126.6324847807,1899-6709,인천광역시 연수구 센트럴로 350,(송도동),,
13045,1365676,인천 송도맥주축제,15,2,8.0,http://tong.visitkorea.or.kr/cms/resource/77/2607177_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2607177_image2_1.jpg,6,37.4052529114,126.6305766927,02-1599-4985(내선-1),인천광역시 연수구 센트럴로 350 달빛축제공원,,,
13062,2816941,"지성(知性)애(愛) 빠지다, 부평향교",15,2,2.0,http://tong.visitkorea.or.kr/cms/resource/36/2816936_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2816936_image2_1.jpg,6,37.5395472304,126.7207175131,032-450-5753,인천광역시 계양구 향교로 19 부평향교(지정문화재),,,
13017,2643189,강화 양오낚시터 빙어축제,15,2,1.0,http://tong.visitkorea.or.kr/cms/resource/07/3051907_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/3051907_image3_1.jpg,6,37.8001841894,126.443857781,010-4075-5851,인천광역시 강화군 송해면 전망대로423번길 161,양오낚시터,,
13037,3023424,송월동 동화마을 코스튬 페스티벌,15,2,10.0,http://tong.visitkorea.or.kr/cms/resource/02/3023402_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/02/3023402_image3_1.jpeg,6,37.4777026507,126.6205978173,010-5148-2856,인천광역시 중구 송월동3가,자유공원서로 45번길,,
13018,2938676,강화도왕방마을얼음축제,15,2,1.0,http://tong.visitkorea.or.kr/cms/resource/75/2938675_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2938675_image3_1.jpg,6,37.6989596685,126.4312617608,010-7617-6606,인천광역시 강화군 중앙로787번길 8-1 관리소매점,,,
13057,2597631,정서진 아라뱃길 카약축제,15,2,7.0,http://tong.visitkorea.or.kr/cms/resource/96/3305096_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/3305096_image3_1.jpg,6,37.5584902454,126.6074773243,1899-3650,인천광역시 서구 정서진1로 41,아라인천여객터미널 일원,,
13055,3329788,인천여성영화제 20주년 회고전,15,2,3.0,http://tong.visitkorea.or.kr/cms/resource/87/3329787_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/3329787_image3_1.jpg,6,37.4613445,126.6806039084,010-3369-7431,인천광역시 미추홀구 미추홀대로 716 (주안동),메인프라자 7층,,
13051,3020186,인천수학축전,15,2,7.0,http://tong.visitkorea.or.kr/cms/resource/84/3020184_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/3020184_image3_1.jpg,6,37.5481230092,126.664152993,032-561-7243,인천광역시 서구 봉수대로 806 (연희동),,,
13039,2829118,시민창작예술축제 학산마당극놀래,15,2,3.0,http://tong.visitkorea.or.kr/cms/resource/46/3333846_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/3333846_image3_1.jpg,6,37.4631995872,126.666319049,032-866-3994,인천광역시 미추홀구 경인로 216-1 (도화동),,,
13059,3097834,제12회 디아스포라영화제,15,2,10.0,http://tong.visitkorea.or.kr/cms/resource/92/3113392_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/92/3113392_image3_1.png,6,37.4726060191,126.6205007453,070-4260-6412,인천광역시 중구 제물량로218번길 3 (해안동1가),,,
13026,2990417,문화 올데이 연수!,15,2,8.0,http://tong.visitkorea.or.kr/cms/resource/84/3301784_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/3301784_image3_1.jpg,6,37.4091949621,126.6783277871,000-0000-0000,인천광역시 연수구 원인재로 115 (동춘동),,,
13038,3105548,스카마켓 in 인천 (SCA Market in Incheon),15,2,8.0,http://tong.visitkorea.or.kr/cms/resource/43/3105543_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/43/3105543_image3_1.png,6,37.3900244069,126.6466173186,051-714-4758,인천광역시 연수구 센트럴로 123 (송도동),,,
13034,2635515,서창별빛거리,15,2,4.0,,,6,37.4455921127,126.7562168986,032-453-2144,인천광역시 남동구 서창 2지구 로터리,회전교차로 일원 (서창동 754),,
13069,2999155,DMZ평화i랜드 뮤직페스티벌 in 강화,15,2,1.0,http://tong.visitkorea.or.kr/cms/resource/49/2999149_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2999149_image3_1.jpg,6,37.7834223603,126.2914972354,070-4909-3096,인천광역시 강화군 교동동로471번길 6-60,강화 교동 화개정원,,
13036,3301962,소이작도 해작해작 갯티길 산책,15,2,9.0,http://tong.visitkorea.or.kr/cms/resource/60/3301960_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/3301960_image3_1.jpg,6,37.1813551237,126.2221311414,032-899-7446,인천광역시 옹진군 자월면 소이작로 245,,,
13023,2816928,달빛가득 부평향교,15,2,2.0,http://tong.visitkorea.or.kr/cms/resource/75/2990075_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/75/2990075_image3_1.png,6,37.5395472304,126.7207175131,032-450-5754,인천광역시 계양구 향교로 19 부평향교(지정문화재),,,
13058,3075632,정서진 해넘이 행사,15,2,7.0,http://tong.visitkorea.or.kr/cms/resource/30/3075630_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/3075630_image3_1.jpg,6,37.5582207427,126.6023861308,032-582-4341,인천광역시 서구 정서진남로 95 (오류동),정서진 광장,,
13243,2908110,태그하우스풀빌라,28,2,1.0,http://tong.visitkorea.or.kr/cms/resource/98/2908098_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/98/2908098_image3_1.JPG,6,37.5915040724,126.5067439485,,인천광역시 강화군 동검길154번길 24-19,,,
13134,2792628,노을빛바다애글램핑,28,2,1.0,http://tong.visitkorea.or.kr/cms/resource/61/2799461_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/61/2799461_image2_1.JPG,6,37.6214316354,126.3765439251,,인천광역시 강화군 화도면 장화리 474,,,
13223,3015052,인천대공원 너나들이캠핑장,28,2,4.0,http://tong.visitkorea.or.kr/cms/resource/43/3015043_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/3015043_image3_1.jpg,6,37.4594903994,126.7506531294,,인천광역시 남동구 무네미로 238 인천대공원,,,
13133,2729260,낭만에코파크,28,2,1.0,http://tong.visitkorea.or.kr/cms/resource/19/2729119_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2729119_image2_1.jpg,6,37.7018981624,126.4283147267,,인천광역시 강화군 양도면 중앙로814번길 19-16,,,
13248,2792623,하늘바다글램핑,28,2,1.0,http://tong.visitkorea.or.kr/cms/resource/90/2800290_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2800290_image2_1.jpg,6,37.5843522812,126.5155183446,,인천광역시 강화군 길상면 동검리 125-95,,,
13267,1028726,[강화 나들길 제5코스] 고비고개길,28,2,1.0,http://tong.visitkorea.or.kr/cms/resource/21/1895221_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/1895221_image3_1.jpg,6,37.7458245442,126.4822613345,,인천광역시 강화군 강화읍 청하동길 24,,,
